timestamp,cpu_usage,memory_usage
12780,34.26,43.93
12790,31.05,45.45
12800,31.76,44.59
12810,26.79,46.06
12820,24.56,44.31
12830,17.01,44.65
12840,19.6,45.39
12850,25.26,44.11
12860,30.26,46.47
12870,36.13,44.49
12880,24.96,46.25
12890,22.5,44.79
12900,31.11,44.68
12910,18.14,44.09
12920,25.86,45.22
12930,23.34,42.03
12940,27.99,46.44
12950,25.91,45.99
12960,30.32,46.12
12970,22.54,45.5
12980,30.17,44.6
12990,30.22,44.36
13000,26.11,44.19
13010,29.19,45.42
13020,29.73,44.28
13030,20.11,46.6
13040,15.4,44.99
13050,27.72,45.78
13060,19.53,45.69
13070,19.43,46.15
13080,25.93,46.45
13090,24.57,45.8
13100,22.54,45.95
13110,18.96,46.44
13120,30.65,45.79
13130,23.35,44.79
13140,24.07,43.73
13150,24.37,46.78
13160,20.2,45.57
13170,16.44,45.82
13180,27.78,45.28
13190,22.47,45.14
13200,21.76,47.43
13210,28.96,45.29
13220,29.3,45.02
13230,23.07,45.32
13240,33.6,44.7
13250,33.39,45.3
13260,18.12,44.42
13270,27.28,44.12
13280,25.06,45.39
13290,17.59,44.75
13300,26.66,46.13
13310,20.65,44.4
13320,27.52,44.98
13330,23.44,46.65
13340,37.71,44.85
13350,15.5,44.82
13360,20.2,46.53
13370,25.38,44.28
13380,30.46,44.43
13390,16.97,44.4
13400,37.11,43.72
13410,18.84,44.14
13420,25.43,45.24
13430,27.95,45.95
13440,25.65,46.58
13450,22.51,43.8
13460,29.31,45.88
13470,34.48,43.73
13480,28.25,44.02
13490,27.91,43.32
13500,25.1,45.08
13510,28.99,43.95
13520,25.35,45.29
13530,29.7,45.77
13540,21.48,45.72
13550,28.81,44.38
13560,27.42,45.52
13570,18.19,44.72
13580,18.92,44.67
13590,22.38,46.43
13600,23.28,44.9
13610,22.63,45.03
13620,23.68,44.76
13630,28.44,45.12
13640,26.67,45.52
13650,22.31,43.75
13660,31.63,45.61
13670,28.73,44.34
13680,17.92,46.18
13690,24.64,44.78
13700,19.43,44.38
13710,29.92,47.08
13720,22.3,44.82
13730,20.85,44.87
13740,15.85,45.09
13750,25.19,45.97
13760,32.13,45.1
13770,11.33,45.07
13780,25.69,45.03
13790,11.95,45.45
13800,32.43,44.84
13810,25.81,44.45
13820,21.1,42.77
13830,31.1,45.29
13840,28.64,43.11
13850,27.85,44.87
13860,19.04,44.58
13870,21.09,46.48
13880,21.04,45.43
13890,21.47,44.91
13900,26.46,44.0
13910,29.72,43.86
13920,22.32,44.81
13930,26.27,47.61
13940,28.96,44.67
13950,30.03,45.16
13960,26.18,43.23
13970,19.85,45.58
13980,18.48,44.18
13990,25.34,43.8
14000,16.62,44.39
14010,23.39,45.4
14020,29.53,44.65
14030,24.45,43.33
14040,32.27,46.96
14050,34.05,44.64
14060,37.48,45.22
14070,17.69,46.91
14080,30.21,44.58
14090,17.64,43.07
14100,27.6,45.33
14110,30.03,45.57
14120,22.47,44.68
14130,23.43,43.63
14140,32.47,44.62
14150,29.18,44.89
14160,22.65,44.59
14170,25.23,45.59
14180,24.35,45.78
14190,41.24,45.48
14200,27.95,44.64
14210,22.1,44.63
14220,22.73,44.71
14230,26.37,45.15
14240,32.76,47.19
14250,25.87,46.33
14260,19.81,44.98
14270,26.97,44.08
14280,25.87,45.38
14290,22.63,45.33
14300,23.32,44.27
14310,18.94,45.92
14320,30.87,44.99
14330,23.34,46.0
14340,14.87,44.09
14350,30.84,43.35
14360,25.38,44.43
14370,20.3,45.69
14380,25.72,43.88
14390,24.68,45.28
14400,23.96,42.58
14410,31.38,43.02
14420,22.24,44.18
14430,31.29,45.37
14440,22.7,43.18
14450,21.85,45.14
14460,30.84,44.58
14470,14.83,44.12
14480,19.35,45.24
14490,27.92,44.91
14500,32.97,45.79
14510,23.34,44.44
14520,15.5,44.51
14530,17.26,44.09
14540,37.53,43.77
14550,29.08,45.83
14560,25.74,43.61
14570,27.78,45.54
14580,29.34,44.68
14590,21.01,41.94
14600,28.82,44.76
14610,23.46,42.57
14620,29.98,43.25
14630,21.24,45.35
14640,41.97,45.82
14650,22.23,46.48
14660,23.94,45.13
14670,22.22,45.23
14680,32.02,45.66
14690,25.48,44.74
14700,29.32,43.92
14710,30.18,44.52
14720,22.05,44.98
14730,27.63,45.6
14740,38.96,44.25
14750,12.51,46.22
14760,25.9,47.45
14770,27.55,47.23
14780,35.26,45.82
14790,29.13,45.28
14800,27.62,44.02
14810,21.69,45.05
14820,16.78,43.36
14830,23.99,45.78
14840,29.0,43.87
14850,27.71,46.08
14860,30.86,45.01
14870,18.32,43.81
14880,18.7,46.06
14890,27.7,47.05
14900,24.95,44.94
14910,24.57,44.36
14920,22.86,44.49
14930,24.98,44.98
14940,20.35,44.17
14950,29.56,45.91
14960,29.21,45.87
14970,24.61,46.24
14980,27.06,45.48
14990,19.17,43.49
15000,21.25,42.32
15010,35.68,43.15
15020,42.34,44.81
15030,23.74,44.65
15040,28.24,44.84
15050,21.25,44.36
15060,21.22,43.84
15070,21.47,44.11
15080,34.03,44.52
15090,22.58,45.57
15100,26.74,44.78
15110,28.54,44.93
15120,24.12,44.88
15130,21.72,43.65
15140,30.17,44.54
15150,22.04,44.34
15160,21.27,44.09
15170,26.17,45.15
15180,31.98,44.78
15190,25.58,46.28
15200,25.09,43.51
15210,24.26,45.61
15220,22.47,43.53
15230,19.66,45.12
15240,25.2,45.87
15250,26.87,43.93
15260,21.28,45.16
15270,27.79,44.28
15280,19.57,43.3
15290,28.67,44.66
15300,24.85,45.87
15310,24.95,45.86
15320,26.27,45.37
15330,19.95,44.76
15340,19.6,43.97
15350,24.36,45.28
15360,32.18,45.32
15370,23.76,46.98
15380,18.15,45.83
15390,26.92,44.57
15400,17.04,45.12
15410,24.42,45.61
15420,24.26,45.11
15430,23.86,46.9
15440,19.34,45.7
15450,26.16,45.67
15460,21.81,44.29
15470,20.74,46.26
15480,28.68,45.78
15490,24.0,44.85
15500,26.16,44.43
15510,20.35,44.35
15520,23.22,44.61
15530,32.64,45.86
15540,14.86,44.82
15550,14.02,44.8
15560,22.77,43.61
15570,23.0,45.0
15580,28.01,44.59
15590,24.0,44.72
15600,21.85,44.72
15610,30.94,44.11
15620,27.87,44.92
15630,24.27,45.02
15640,25.03,43.92
15650,32.65,44.45
15660,23.14,43.02
15670,30.88,44.95
15680,32.62,45.86
15690,16.41,46.05
15700,30.43,44.18
15710,25.37,45.66
15720,28.83,46.13
15730,26.56,43.69
15740,24.81,45.47
15750,32.91,44.09
15760,28.94,47.05
15770,25.1,45.77
15780,24.52,44.07
15790,24.45,44.87
15800,22.62,44.07
15810,20.62,45.61
15820,14.8,43.99
15830,26.67,44.84
15840,21.45,44.88
15850,15.34,43.65
15860,39.12,44.4
15870,29.41,46.07
15880,24.08,45.68
15890,26.48,45.21
15900,27.63,47.58
15910,31.68,44.69
15920,21.48,45.66
15930,19.18,45.67
15940,22.83,43.8
15950,29.36,44.41
15960,16.0,44.66
15970,23.56,45.73
15980,15.62,45.11
15990,25.6,45.79
16000,31.31,44.03
16010,27.24,46.26
16020,20.27,45.14
16030,15.36,44.67
16040,24.11,44.12
16050,30.76,45.86
16060,22.18,45.21
16070,33.3,44.83
16080,29.73,45.28
16090,28.9,45.34
16100,35.57,45.28
16110,22.67,44.01
16120,35.18,44.34
16130,26.91,46.18
16140,26.87,44.46
16150,26.01,45.22
16160,23.88,44.02
16170,27.66,46.78
16180,21.09,44.91
16190,36.6,45.32
16200,23.19,45.31
16210,15.42,46.01
16220,15.55,43.95
16230,23.36,45.98
16240,29.25,44.53
16250,44.76,44.12
16260,20.93,44.6
16270,23.79,44.97
16280,20.96,45.12
16290,24.05,45.15
16300,14.72,45.66
16310,30.9,45.67
16320,22.49,47.69
16330,26.79,43.26
16340,25.06,45.05
16350,13.53,45.0
16360,12.97,43.98
16370,19.03,43.94
16380,20.3,45.0
16390,31.44,44.69
16400,23.87,44.67
16410,26.46,44.66
16420,22.64,45.24
16430,31.81,42.34
16440,21.43,44.61
16450,31.8,46.24
16460,30.83,46.4
16470,33.26,46.18
16480,28.03,44.84
16490,19.71,44.82
16500,23.53,44.75
16510,20.21,46.03
16520,33.12,44.91
16530,22.76,45.41
16540,31.54,46.09
16550,26.49,46.0
16560,22.7,43.91
16570,18.52,45.61
16580,25.13,44.07
16590,31.63,44.23
16600,33.3,46.14
16610,18.54,45.5
16620,25.2,44.46
16630,19.94,44.52
16640,27.85,45.31
16650,23.78,45.51
16660,26.35,46.68
16670,22.18,44.47
16680,11.39,43.98
16690,26.05,45.7
16700,27.67,45.06
16710,34.06,46.25
16720,29.73,45.71
16730,41.34,44.31
16740,33.89,45.5
16750,16.2,44.19
16760,31.28,42.92
16770,27.13,44.81
16780,29.35,45.34
16790,21.21,43.88
16800,28.59,44.86
16810,22.27,46.05
16820,20.64,45.74
16830,24.04,46.61
16840,25.48,43.82
16850,25.12,43.44
16860,26.21,45.04
16870,30.85,46.48
16880,20.3,45.08
16890,21.57,47.32
16900,25.93,45.08
16910,17.79,44.29
16920,21.45,44.88
16930,25.05,43.88
16940,21.3,46.03
16950,28.01,45.08
16960,27.4,43.97
16970,23.08,45.08
16980,27.68,44.96
16990,17.71,45.52
17000,32.19,43.42
17010,26.32,44.56
17020,23.57,45.69
17030,21.03,44.98
17040,25.94,45.43
17050,30.0,45.45
17060,17.19,45.48
17070,27.26,44.34
17080,23.2,46.03
17090,24.78,45.12
17100,23.96,45.75
17110,31.18,44.15
17120,26.53,44.13
17130,25.22,47.92
17140,21.82,45.27
17150,14.44,45.01
17160,30.92,44.5
17170,22.71,43.87
17180,24.0,44.58
17190,21.12,46.8
17200,14.79,44.87
17210,25.52,44.55
17220,24.73,46.04
17230,14.49,45.21
17240,23.87,44.36
17250,25.91,44.41
17260,14.91,46.03
17270,21.62,45.92
17280,22.33,45.15
17290,33.62,45.83
17300,29.79,43.97
17310,25.53,43.92
17320,24.92,45.36
17330,28.1,44.49
17340,20.03,46.78
17350,24.62,44.07
17360,37.53,44.57
17370,28.28,45.96
17380,35.05,43.94
17390,24.33,47.07
17400,20.42,45.18
17410,28.99,44.16
17420,30.06,45.97
17430,23.73,43.44
17440,29.94,44.03
17450,21.37,43.52
17460,18.64,44.59
17470,18.05,47.02
17480,29.7,45.27
17490,29.47,44.18
17500,29.36,43.66
17510,31.2,47.59
17520,20.4,44.59
17530,25.71,44.22
17540,21.1,45.57
17550,24.56,44.36
17560,20.61,44.13
17570,28.67,46.45
17580,29.87,44.35
17590,27.58,44.26
17600,20.62,43.55
17610,24.37,44.2
17620,20.79,45.93
17630,26.72,45.49
17640,24.42,46.13
17650,25.45,44.99
17660,24.5,45.45
17670,18.6,45.56
17680,26.22,45.41
17690,23.39,46.2
17700,28.57,44.83
17710,28.8,45.34
17720,38.93,44.58
17730,22.74,45.85
17740,24.43,44.35
17750,25.85,45.45
17760,35.04,43.54
17770,28.63,43.15
17780,32.09,45.8
17790,16.06,43.92
17800,38.1,44.32
17810,17.7,46.09
17820,14.46,43.89
17830,28.6,44.67
17840,24.12,43.56
17850,34.77,45.18
17860,28.78,45.16
17870,22.98,46.39
17880,23.93,45.15
17890,29.35,45.55
17900,22.41,45.03
17910,22.97,44.55
17920,15.13,44.82
17930,26.16,44.76
17940,20.88,46.72
17950,34.98,45.86
17960,14.99,44.5
17970,24.33,45.19
17980,26.16,46.55
17990,18.59,45.23
18000,33.79,43.72
18010,22.38,45.24
18020,20.23,44.02
18030,29.04,44.53
18040,19.32,44.14
18050,28.72,44.04
18060,18.16,46.89
18070,24.47,44.2
18080,27.15,45.14
18090,38.18,44.91
18100,27.73,45.14
18110,36.05,44.8
18120,28.72,45.77
18130,26.14,44.15
18140,24.95,43.76
18150,34.18,46.15
18160,20.5,45.3
18170,26.87,44.72
18180,27.74,43.83
18190,34.7,44.03
18200,28.72,43.76
18210,25.05,44.35
18220,24.26,46.37
18230,23.45,43.34
18240,24.22,44.81
18250,21.68,45.75
18260,29.83,43.9
18270,32.21,43.54
18280,15.14,44.78
18290,31.38,45.29
18300,25.86,46.87
18310,29.12,45.78
18320,20.78,44.1
18330,23.42,47.06
18340,23.24,44.68
18350,13.91,46.18
18360,27.53,46.33
18370,17.71,42.74
18380,30.51,45.72
18390,15.88,43.68
18400,23.5,46.0
18410,23.31,44.32
18420,24.55,45.75
18430,22.36,44.57
18440,24.28,45.18
18450,24.91,43.66
18460,30.26,45.6
18470,16.5,45.0
18480,31.51,44.61
18490,29.1,44.8
18500,19.68,44.72
18510,16.07,45.99
18520,16.87,44.67
18530,23.86,43.29
18540,25.28,43.9
18550,17.34,44.91
18560,23.41,45.64
18570,22.45,46.02
18580,15.38,45.67
18590,37.5,45.2
18600,26.7,44.92
18610,25.89,44.52
18620,20.34,44.41
18630,24.32,44.82
18640,27.53,44.11
18650,29.08,44.34
18660,26.14,43.9
18670,19.51,44.62
18680,32.42,44.21
18690,23.2,44.92
18700,26.99,46.3
18710,39.33,46.18
18720,35.7,45.13
18730,24.3,45.27
18740,20.93,46.05
18750,16.89,44.05
18760,29.11,42.99
18770,23.62,46.01
18780,24.08,45.0
18790,34.72,43.87
18800,20.88,44.18
18810,31.86,44.45
18820,20.63,45.1
18830,22.07,44.03
18840,21.39,42.14
18850,12.95,44.88
18860,21.56,45.8
18870,29.28,45.12
18880,19.24,43.29
18890,25.32,46.35
18900,24.76,42.14
18910,21.92,46.49
18920,27.95,45.44
18930,28.29,42.69
18940,27.99,43.11
18950,27.67,45.11
18960,23.02,44.71
18970,30.1,44.21
18980,26.18,45.06
18990,25.27,45.54
19000,23.47,43.73
19010,24.41,43.12
19020,21.6,44.34
19030,29.7,46.24
19040,29.18,43.01
19050,13.87,46.89
19060,23.24,46.3
19070,25.7,45.62
19080,26.25,44.28
19090,27.58,46.78
19100,27.97,45.27
19110,25.59,46.19
19120,17.67,44.47
19130,27.8,44.01
19140,11.54,44.81
19150,17.68,45.87
19160,26.08,44.64
19170,20.5,45.5
19180,20.84,45.57
19190,23.95,46.22
19200,22.92,46.49
19210,35.65,43.84
19220,24.71,43.97
19230,24.54,44.08
19240,31.87,47.01
19250,26.99,45.53
19260,32.02,44.22
19270,18.24,46.6
19280,26.47,45.13
19290,22.44,45.04
19300,29.82,44.34
19310,14.36,44.11
19320,20.77,45.82
19330,19.46,47.0
19340,28.67,46.86
19350,32.36,44.69
19360,24.74,44.6
19370,26.76,43.76
19380,33.98,44.74
19390,27.97,43.53
19400,22.1,47.66
19410,23.34,48.6
19420,21.9,44.86
19430,21.25,42.79
19440,28.17,44.58
19450,28.35,44.84
19460,24.13,45.53
19470,19.94,43.85
19480,34.01,44.02
19490,27.93,43.71
19500,27.61,46.14
19510,25.54,45.16
19520,32.36,45.47
19530,28.78,44.65
19540,25.42,46.96
19550,20.89,44.99
19560,25.01,44.54
19570,25.81,45.91
19580,25.67,45.52
19590,27.37,43.75
19600,34.89,44.78
19610,24.31,45.21
19620,21.82,45.18
19630,24.27,45.52
19640,19.26,45.09
19650,37.88,42.43
19660,23.15,43.87
19670,31.52,45.4
19680,18.57,45.1
19690,16.78,45.44
19700,27.97,46.24
19710,33.52,45.77
19720,21.92,45.49
19730,27.97,46.17
19740,13.68,45.14
19750,23.69,45.81
19760,29.37,44.88
19770,27.12,47.05
19780,25.15,45.03
19790,20.86,45.13
19800,31.7,45.34
19810,23.99,45.0
19820,24.12,45.45
19830,25.11,45.62
19840,27.17,44.0
19850,37.1,45.39
19860,31.81,44.2
19870,26.07,44.61
19880,28.3,44.0
19890,29.32,45.17
19900,28.33,45.47
19910,16.92,44.37
19920,19.19,44.79
19930,28.54,43.41
19940,29.03,44.94
19950,27.63,46.09
19960,25.67,47.18
19970,25.68,45.96
19980,27.05,47.49
19990,22.99,45.12
20000,27.34,43.03
20010,18.8,44.58
20020,25.73,43.57
20030,27.07,43.3
20040,30.74,45.95
20050,35.5,44.64
20060,24.71,45.0
20070,29.97,44.14
20080,33.93,44.64
20090,29.95,46.5
20100,27.42,47.64
20110,28.09,45.72
20120,27.95,45.18
20130,21.96,46.1
20140,28.34,45.58
20150,17.83,45.45
20160,32.0,43.72
20170,17.85,46.34
20180,33.38,46.22
20190,25.48,44.67
20200,20.35,45.26
20210,26.29,45.09
20220,22.44,45.07
20230,26.4,45.09
20240,24.73,44.41
20250,23.89,45.35
20260,22.65,47.34
20270,21.76,44.27
20280,27.67,45.48
20290,20.22,43.97
20300,27.44,45.55
20310,23.05,45.15
20320,21.61,46.53
20330,23.45,46.5
20340,18.01,45.3
20350,26.0,45.03
20360,18.69,46.09
20370,22.23,45.96
20380,22.49,44.98
20390,29.6,44.78
20400,24.57,43.52
20410,30.07,44.12
20420,19.39,45.72
20430,26.93,44.08
20440,22.33,45.14
20450,26.86,43.47
20460,31.67,46.14
20470,23.91,45.44
20480,20.85,44.62
20490,19.07,44.74
20500,21.79,46.59
20510,31.31,44.69
20520,20.26,44.94
20530,22.09,46.17
20540,27.44,46.08
20550,18.27,45.96
20560,11.14,43.57
20570,22.02,44.64
20580,20.04,47.29
20590,32.01,46.58
20600,23.26,44.94
20610,23.67,45.13
20620,20.01,44.11
20630,16.82,43.8
20640,26.41,46.2
20650,24.66,46.88
20660,26.95,43.57
20670,28.63,44.37
20680,25.73,44.82
20690,12.12,45.97
20700,21.95,44.24
20710,26.37,44.06
20720,33.52,44.4
20730,28.56,45.64
20740,18.54,44.43
20750,28.49,45.3
20760,18.66,46.39
20770,16.27,44.67
20780,33.63,44.84
20790,25.34,45.14
20800,27.3,45.97
20810,26.75,45.74
20820,22.38,44.6
20830,27.24,44.82
20840,19.07,45.11
20850,27.77,46.02
20860,20.8,43.96
20870,31.39,44.68
20880,26.73,45.51
20890,24.8,45.68
20900,18.09,44.65
20910,21.63,43.56
20920,32.05,43.05
20930,28.27,45.86
20940,24.72,44.81
20950,28.58,45.61
20960,31.94,47.32
20970,24.27,44.89
20980,31.15,44.61
20990,30.55,43.59
21000,23.65,46.39
21010,28.19,43.64
21020,22.21,44.89
21030,26.8,44.56
21040,25.6,44.07
21050,24.14,44.83
21060,25.31,44.57
21070,29.02,44.28
21080,36.82,43.65
21090,24.52,44.76
21100,32.64,43.02
21110,19.3,46.12
21120,23.8,46.39
21130,33.44,42.7
21140,20.04,44.74
21150,26.3,46.27
21160,26.34,45.36
21170,27.14,45.07
21180,32.41,44.48
21190,25.25,46.27
21200,22.03,45.84
21210,24.89,45.0
21220,15.72,44.1
21230,29.28,43.71
21240,26.53,45.33
21250,20.2,45.5
21260,30.28,44.92
21270,25.66,45.18
21280,27.0,43.2
21290,27.39,44.32
21300,21.53,45.49
21310,21.58,44.18
21320,31.79,44.45
21330,25.92,46.5
21340,30.83,44.37
21350,8.95,43.66
21360,25.02,43.65
21370,24.6,45.53
21380,15.25,43.62
21390,31.08,44.1
21400,20.25,42.75
21410,26.13,45.97
21420,18.27,43.49
21430,17.61,46.0
21440,21.76,44.62
21450,18.32,45.6
21460,20.58,44.15
21470,23.65,44.34
21480,24.56,45.13
21490,9.44,45.62
21500,28.36,44.76
21510,27.86,42.97
21520,19.9,45.7
21530,37.04,43.59
21540,29.65,45.11
21550,22.38,45.66
21560,20.63,46.0
21570,30.78,44.64
21580,28.72,45.44
21590,20.28,44.74
21600,32.33,43.78
21610,35.23,45.88
21620,20.58,45.15
21630,24.87,45.14
21640,12.16,44.65
21650,23.89,45.81
21660,31.16,44.66
21670,24.83,44.2
21680,28.81,46.54
21690,29.91,45.82
21700,21.64,44.48
21710,20.44,42.33
21720,15.89,45.08
21730,19.99,44.18
21740,28.12,44.98
21750,31.58,44.25
21760,20.79,44.89
21770,28.5,44.8
21780,17.63,44.18
21790,24.45,43.39
21800,19.59,45.52
21810,24.56,46.27
21820,29.18,45.78
21830,27.84,42.69
21840,34.09,45.25
21850,25.09,46.1
21860,23.34,45.9
21870,29.07,47.36
21880,17.9,43.76
21890,22.44,43.84
21900,21.83,45.23
21910,33.64,46.02
21920,20.01,43.14
21930,31.78,44.38
21940,15.7,45.17
21950,27.97,44.55
21960,26.03,42.87
21970,25.92,45.71
21980,26.17,44.49
21990,14.99,45.24
22000,31.19,45.91
22010,14.24,44.91
22020,20.06,45.9
22030,31.25,44.82
22040,24.01,45.56
22050,15.16,44.21
22060,27.1,46.36
22070,27.41,45.63
22080,23.91,45.85
22090,30.98,46.6
22100,27.48,44.7
22110,22.68,45.1
22120,27.27,45.26
22130,34.01,45.43
22140,18.94,44.81
22150,20.18,44.97
22160,25.87,44.59
22170,26.89,43.16
22180,27.93,45.69
22190,28.38,46.08
22200,23.84,45.29
22210,26.83,44.85
22220,17.32,44.2
22230,18.34,43.75
22240,30.26,44.97
22250,20.65,46.89
22260,30.1,43.56
22270,14.23,45.25
22280,20.54,46.04
22290,24.24,45.98
22300,28.59,44.43
22310,20.12,45.87
22320,18.26,44.12
22330,32.66,45.94
22340,23.22,43.99
22350,21.71,45.6
22360,21.63,44.12
22370,16.47,45.99
22380,21.48,44.33
22390,24.16,44.51
22400,28.74,44.18
22410,24.08,46.5
22420,15.39,45.0
22430,25.88,45.55
22440,26.93,44.32
22450,23.63,44.96
22460,15.46,46.71
22470,15.44,45.83
22480,36.46,45.23
22490,27.31,45.43
22500,24.36,44.54
22510,13.82,44.8
22520,27.43,45.64
22530,27.42,45.01
22540,15.53,46.28
22550,13.37,47.98
22560,26.88,43.32
22570,35.51,45.68
22580,26.14,44.85
22590,22.05,44.95
22600,27.37,45.46
22610,24.74,45.03
22620,41.41,47.59
22630,24.34,43.93
22640,31.21,46.81
22650,21.69,43.41
22660,22.83,44.4
22670,23.82,45.81
22680,13.44,46.25
22690,30.35,45.76
22700,20.9,45.1
22710,37.94,45.52
22720,29.28,45.44
22730,24.74,45.95
22740,32.18,46.51
22750,31.87,43.86
22760,18.79,45.05
22770,26.43,43.97
22780,22.04,44.2
22790,20.61,44.23
22800,33.04,45.76
22810,26.85,45.85
22820,26.68,44.56
22830,29.26,43.71
22840,25.44,44.46
22850,25.41,45.76
22860,24.7,45.27
22870,15.48,44.99
22880,27.22,44.1
22890,22.11,45.81
22900,32.79,44.5
22910,7.44,45.23
22920,29.18,44.5
22930,31.5,44.73
22940,19.64,46.59
22950,24.03,43.3
22960,25.87,44.75
22970,25.62,44.69
22980,28.89,45.68
22990,35.25,43.13
23000,21.32,46.01
23010,16.3,43.39
23020,18.37,46.6
23030,23.14,45.02
23040,23.84,45.77
23050,25.97,44.41
23060,24.03,45.23
23070,24.11,46.94
23080,22.54,44.81
23090,34.19,44.62
23100,24.2,45.11
23110,37.46,45.26
23120,24.83,46.94
23130,30.57,44.77
23140,25.29,43.87
23150,18.38,43.62
23160,22.38,46.0
23170,24.34,45.94
23180,21.89,44.72
23190,21.95,45.0
23200,21.25,44.25
23210,25.37,45.53
23220,25.42,45.59
23230,35.01,46.34
23240,33.52,45.44
23250,31.12,42.27
23260,26.44,45.98
23270,38.04,44.57
23280,23.98,46.62
23290,33.06,45.25
23300,20.93,46.05
23310,31.62,45.24
23320,25.51,44.61
23330,17.38,44.7
23340,24.87,45.35
23350,24.02,45.56
23360,16.99,46.12
23370,18.81,46.06
23380,24.1,42.21
23390,30.55,44.74
23400,33.38,45.49
23410,29.94,45.67
23420,22.76,43.07
23430,29.81,46.34
23440,29.34,46.29
23450,31.46,45.03
23460,23.29,43.49
23470,26.48,43.89
23480,15.2,43.74
23490,28.82,45.2
23500,33.02,43.72
23510,19.73,47.72
23520,17.93,44.3
23530,21.36,45.88
23540,26.96,45.18
23550,17.53,42.99
23560,13.82,44.1
23570,31.64,46.25
23580,22.8,45.47
23590,27.55,44.62
23600,20.2,44.92
23610,24.24,45.09
23620,31.82,44.44
23630,26.74,43.23
23640,20.04,45.41
23650,27.84,42.52
23660,16.26,44.5
23670,24.09,46.53
23680,14.14,45.83
23690,30.08,45.93
23700,19.78,42.97
23710,21.63,46.16
23720,21.5,43.81
23730,34.9,44.22
23740,29.41,44.61
23750,30.81,43.11
23760,23.93,44.3
23770,25.56,44.55
23780,23.44,45.2
23790,30.51,46.74
23800,14.21,47.43
23810,26.3,44.57
23820,25.56,44.91
23830,30.62,45.76
23840,29.05,45.88
23850,25.29,45.64
23860,19.89,43.62
23870,36.98,45.09
23880,13.97,43.38
23890,20.75,47.06
23900,19.38,43.72
23910,28.2,46.08
23920,28.65,46.26
23930,29.04,44.88
23940,27.17,44.46
23950,19.13,44.07
23960,23.35,44.38
23970,22.11,46.38
23980,24.79,44.07
23990,26.27,46.04
24000,31.71,45.44
24010,27.5,44.58
24020,25.85,45.63
24030,29.71,43.79
24040,28.69,45.0
24050,22.98,45.65
24060,29.51,44.68
24070,25.53,42.99
24080,34.22,45.48
24090,23.27,45.71
24100,25.45,44.83
24110,36.94,44.67
24120,24.55,44.99
24130,18.09,46.25
24140,32.59,44.93
24150,34.42,45.86
24160,17.6,44.84
24170,22.02,45.7
24180,28.66,43.85
24190,22.15,44.4
24200,22.18,46.98
24210,27.67,45.49
24220,24.6,44.27
24230,20.73,43.88
24240,35.99,46.47
24250,18.53,44.02
24260,22.96,44.85
24270,21.31,45.18
24280,31.45,44.64
24290,31.21,43.47
24300,38.46,45.62
24310,24.91,44.54
24320,31.02,46.67
24330,24.35,44.4
24340,22.31,43.71
24350,23.56,44.05
24360,25.19,46.45
24370,16.9,45.68
24380,28.14,43.72
24390,22.33,43.89
24400,29.87,44.66
24410,31.04,46.5
24420,25.36,46.98
24430,25.19,45.15
24440,28.67,45.85
24450,24.35,45.46
24460,25.66,45.21
24470,34.25,46.21
24480,20.14,48.28
24490,28.84,45.6
24500,32.85,45.82
24510,21.68,44.76
24520,24.93,45.63
24530,13.24,43.29
24540,28.3,44.23
24550,30.38,41.97
24560,24.03,44.13
24570,19.57,44.51
24580,18.3,43.77
24590,27.47,45.78
24600,22.61,45.16
24610,21.92,43.28
24620,29.1,47.21
24630,32.66,44.88
24640,23.24,44.77
24650,31.64,45.41
24660,26.13,43.98
24670,21.81,44.05
24680,21.97,44.75
24690,22.17,42.67
24700,22.53,44.46
24710,13.48,45.36
24720,26.11,44.31
24730,18.73,45.84
24740,29.22,46.37
24750,24.77,45.89
24760,17.97,45.7
24770,26.02,45.62
24780,26.11,45.02
24790,13.36,44.63
24800,25.31,44.58
24810,10.03,44.91
24820,22.45,45.4
24830,32.89,45.65
24840,20.49,43.47
24850,29.26,43.78
24860,21.11,45.92
24870,32.13,43.64
24880,29.76,43.38
24890,21.45,45.15
24900,22.72,45.98
24910,24.14,45.59
24920,25.93,47.03
24930,18.04,45.37
24940,15.97,42.95
24950,23.02,44.48
24960,34.58,46.93
24970,27.6,45.31
24980,25.11,42.74
24990,30.49,43.47
25000,26.93,44.64
25010,30.68,44.47
25020,29.38,44.28
25030,18.24,45.15
25040,23.41,43.27
25050,19.49,46.47
25060,25.71,43.51
25070,21.68,42.64
25080,17.46,44.74
25090,23.51,45.51
25100,24.88,45.64
25110,24.9,44.97
25120,31.57,45.37
25130,24.68,45.81
25140,26.04,44.75
25150,17.97,44.32
25160,24.5,45.95
25170,14.36,44.64
25180,22.43,43.76
25190,29.7,44.66
25200,24.09,42.97
25210,24.42,44.05
25220,31.83,47.44
25230,27.89,44.09
25240,21.2,45.11
25250,18.6,45.09
25260,25.37,45.25
25270,29.77,44.11
25280,26.62,44.77
25290,31.71,43.88
25300,28.23,45.01
25310,21.36,42.93
25320,28.69,43.23
25330,21.22,43.49
25340,12.37,44.76
25350,27.7,45.29
25360,29.44,45.57
25370,29.54,44.08
25380,24.37,42.95
25390,18.93,45.23
25400,24.14,44.89
25410,14.27,44.99
25420,20.08,45.94
25430,32.39,44.68
25440,22.63,44.44
25450,21.96,46.65
25460,30.14,46.61
25470,27.25,45.89
25480,31.38,44.8
